left_iris_1_x,left_iris_1_y,left_iris_1_z,left_iris_2_x,left_iris_2_y,left_iris_2_z,left_iris_3_x,left_iris_3_y,left_iris_3_z,left_iris_4_x,left_iris_4_y,left_iris_4_z,right_iris_1_x,right_iris_1_y,right_iris_1_z,right_iris_2_x,right_iris_2_y,right_iris_2_z,right_iris_3_x,right_iris_3_y,right_iris_3_z,right_iris_4_x,right_iris_4_y,right_iris_4_z,left_canthus_x,left_canthus_y,left_canthus_z,right_canthus_x,right_canthus_y,right_canthus_z,between_eyes_x,between_eyes_y,between_eyes_z,nose_tip_x,nose_tip_y,nose_tip_z,label
262.41748809814453,336.42826080322266,19.563790559768677,261.33495330810547,334.6223831176758,19.564964771270752,260.48145294189453,337.3263931274414,19.564591646194458,261.50495529174805,339.3563747406006,19.562875032424927,290.2316093444824,329.74193572998047,-5.347293019294739,287.7726364135742,327.49340057373047,-5.346463918685913,285.7090759277344,331.0278511047363,-5.351483225822449,287.6729202270508,333.44507217407227,-5.351766347885132,284.2256736755371,333.45574378967285,-0.781661793589592,268.3528518676758,336.08642578125,16.607515811920166,270.4056167602539,329.83946800231934,2.3583099246025085,266.4345169067383,356.3953971862793,-9.105325937271118,0
263.4360694885254,334.6985721588135,20.440618991851807,262.12080001831055,332.8887462615967,20.44184923171997,261.24582290649414,335.5752182006836,20.44138193130493,262.43152618408203,337.5593376159668,20.439796447753906,290.2703094482422,329.61859703063965,-7.139058709144592,287.62420654296875,327.2658348083496,-7.138234376907349,285.4559898376465,330.72970390319824,-7.143068909645081,287.633056640625,333.1808853149414,-7.143099308013916,284.3167495727539,333.44919204711914,-1.768750548362732,268.9219856262207,334.7779369354248,16.06854796409607,269.9995803833008,329.8473072052002,1.2481608986854553,266.39461517333984,356.5268039703369,-9.039413928985596,0
262.0757865905762,333.14709663391113,19.656258821487427,260.3204154968262,331.1363697052002,19.657500982284546,258.7607765197754,333.8268756866455,19.65686559677124,260.4512023925781,335.99902153015137,19.655345678329468,293.6531639099121,329.0510845184326,-5.903158783912659,290.6859588623047,326.4555358886719,-5.902577042579651,287.90849685668945,329.8202419281006,-5.907341837882996,290.53916931152344,332.5338363647461,-5.907330513000488,284.3447494506836,332.576322555542,-1.367284208536148,266.3910675048828,333.6361026763916,15.601634979248047,269.3914794921875,329.04696464538574,0.7030104100704193,265.20442962646484,355.9353733062744,-9.19518530368805,0
262.7533149719238,335.8674144744873,20.34499168395996,260.83932876586914,334.24781799316406,20.346059799194336,259.7039985656738,336.5162944793701,20.34562110900879,261.43672943115234,338.2130813598633,20.34404754638672,290.2134895324707,332.46437072753906,-7.301616072654724,287.54566192626953,330.28003692626953,-7.300904393196106,285.2083206176758,332.83870697021484,-7.306295037269592,287.68049240112305,335.0921630859375,-7.305958867073059,282.51277923583984,333.53233337402344,-1.6806170344352722,265.9092712402344,335.09754180908203,15.881797075271606,268.359375,330.50339698791504,1.2289563566446304,264.5636177062988,356.1537837982178,-8.913646936416626,0
262.55619049072266,335.1052951812744,19.420796632766724,260.3777885437012,333.09388160705566,19.42187190055847,258.66050720214844,336.00317001342773,19.42142605781555,260.7245063781738,338.18321228027344,19.419682025909424,292.7001190185547,329.39961433410645,-4.237722158432007,289.48217391967773,326.8377113342285,-4.237285256385803,286.61937713623047,330.3200340270996,-4.241982102394104,289.5516586303711,333.0072784423828,-4.241927862167358,282.7581596374512,333.07156562805176,-0.6222708523273468,265.74445724487305,335.19679069519043,16.304455995559692,267.9457092285156,329.91085052490234,1.615920066833496,264.2912292480469,356.79113388061523,-9.670597314834595,0
261.91871643066406,333.8612651824951,20.23355722427368,259.76715087890625,331.98946952819824,20.23479461669922,258.3154296875,334.47604179382324,20.23423671722412,260.26329040527344,336.4384460449219,20.23279905319214,292.1201705932617,330.87541580200195,-7.172210216522217,289.20873641967773,328.4244918823242,-7.171158194541931,286.48643493652344,331.23498916625977,-7.176383137702942,289.1935348510742,333.7562370300293,-7.176169157028198,282.87559509277344,332.68670082092285,-1.7956361174583435,265.3517150878906,333.6277198791504,15.513370037078857,268.09009552001953,329.69218254089355,0.4278450459241867,264.4616889953613,356.34424209594727,-9.153152704238892,0
267.86205291748047,333.1464958190918,19.714152812957764,265.4242706298828,331.197566986084,19.715014696121216,263.51043701171875,333.8458728790283,19.714679718017578,265.75756072998047,335.85110664367676,19.713430404663086,300.1665496826172,328.64264488220215,-4.836442768573761,296.98177337646484,326.15821838378906,-4.836024045944214,293.9499282836914,329.1636657714844,-4.840344190597534,296.92596435546875,331.6852283477783,-4.840366244316101,289.1808319091797,330.80294609069824,0.088520348072052,270.75435638427734,332.9172420501709,15.934083461761475,274.33231353759766,327.92744636535645,1.5264452993869781,270.4741668701172,354.1416263580322,-9.803457856178284,0
264.6695327758789,333.6665153503418,19.052610397338867,262.34275817871094,331.5850067138672,19.053893089294434,260.4351234436035,334.49618339538574,19.053523540496826,262.62847900390625,336.68643951416016,19.051777124404907,297.5849914550781,329.1321659088135,-3.6477938294410706,294.2134475708008,326.4983081817627,-3.6476516723632812,291.1126518249512,329.8746585845947,-3.652462065219879,294.1957473754883,332.5869941711426,-3.6524513363838196,287.4357223510742,332.0039463043213,-0.08194583468139172,268.54692459106445,333.59447479248047,15.443902015686035,272.54220962524414,328.58473777770996,0.9561634808778763,269.1290473937988,354.8773384094238,-9.840049743652344,0
260.8804702758789,333.6280918121338,19.78536605834961,258.8981056213379,331.9321060180664,19.7862708568573,257.73168563842773,334.5022773742676,19.785938262939453,259.50408935546875,336.23233795166016,19.784094095230103,292.6382827758789,329.0969753265381,-3.770977556705475,289.88977432250977,326.94228172302246,-3.771025836467743,287.60047912597656,329.82250213623047,-3.776148557662964,290.1130485534668,332.0532417297363,-3.7761104106903076,284.0792465209961,330.40666580200195,0.8901271969079971,265.349063873291,332.8190517425537,16.21947407722473,269.8519515991211,326.93790435791016,2.6824718713760376,267.1967887878418,351.97437286376953,-9.675824046134949,0
252.35502243041992,332.1086311340332,19.230092763900757,249.9718475341797,330.24659156799316,19.231855869293213,248.5900115966797,333.5107898712158,19.230690002441406,250.7240867614746,335.48243522644043,19.22958016395569,285.9477996826172,324.2819309234619,-2.348191887140274,282.4745178222656,321.9539737701416,-2.347821742296219,279.8617172241211,325.7222557067871,-2.3524197936058044,282.9244613647461,328.15300941467285,-2.352268695831299,278.0778694152832,328.90345573425293,2.114032208919525,258.6351776123047,332.37353324890137,16.062389612197876,263.2453727722168,326.7161750793457,2.2355391085147858,262.28219985961914,351.8777275085449,-10.433694124221802,0
